itt_id,site1,site2,site3,site1_dis,site2_dis,site3_dis
M2211290858,LA210943,LA210943,LA210943,0.994,0.994,0.994
M2211290858,LA210943,LA210943,LA210943,0.994,0.994,0.994
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211291132,LA202226,LA202226,LA202226,0.472,0.472,0.472
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290022,LA200041,LA200041,LA200041,0.221,0.221,0.221
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290031,LA200806,LA200806,LA200806,0.553,0.553,0.553
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290549,LA202114,LA202114,LA202114,0.351,0.351,0.351
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211290710,LA200499,LA200499,LA200499,0.103,0.103,0.103
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291164,LN110272,LN110272,LN110272,0.006,0.006,0.006
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211291170,LS700103,LS700103,LS700103,0.289,0.289,0.289
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211290092,LA211266,LA211266,LA211266,0.183,0.183,0.183
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211291084,LA210523,LA210523,LA210523,0.281,0.281,0.281
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290697,LN101669,LN101669,LN101669,0.486,0.486,0.486
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290777,LS721451,LS721451,LS721451,0.654,0.654,0.654
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290405,LS711339,LS711339,LS711339,268.119,268.119,268.119
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290893,LS720606,LS720606,LS720606,8.386,8.386,8.386
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290686,LN130025,LN130025,LN130025,0.713,0.713,0.713
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290304,LS710577,LS710577,LS710577,1.754,1.754,1.754
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211290962,LC520041,LC520041,LC520041,0.306,0.306,0.306
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291022,LN102237,LN102237,LN102237,19.419,19.419,19.419
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211291021,LN102237,LN102237,LN102237,0.024,0.024,0.024
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290365,NY1358,NY1358,NY1358,0.272,0.272,0.272
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290795,LA220227,LA220227,LA220227,0.866,0.866,0.866
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290884,LS710289,LS710289,LS710289,0.985,0.985,0.985
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290508,LA201977,LA201977,LA201977,0.155,0.155,0.155
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290236,LS747016,LS747016,LS747016,9.243,9.243,9.243
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290002,LN101321,LN101321,LN101321,0.089,0.089,0.089
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290108,LA200519,LA200519,LA200519,0.119,0.119,0.119
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290565,LN110493,LN110493,LN110493,19.419,19.419,19.419
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290012,LA201802,LA201802,LA201802,0.029,0.029,0.029
M2211290650,LN130016,LN130016,LN130016,0.973,0.973,0.973
M2211290650,LN130016,LN130016,LN130016,0.973,0.973,0.973
M2211290650,LN130016,LN130016,LN130016,0.973,0.973,0.973
M2211290650,LN130016,LN130016,LN130016,0.973,0.973,0.973
M2211290650,LN130016,LN130016,LN130016,0.973,0.973,0.973
